CUSTOMER,NUMBER_OF_LATE_PAYMENTS,NUMBER_OF_CREDIT_APPLICATIONS,DECLARED_BANKRUPTCY_IN_PAST_7_YRS,AVERAGE_MONTHLY_FEE,CREDIT_SCORE,SATISFACTION,DEFAULT_DATA,AVERAGE_CASH_BALANCE,AGE,AGE_RANGE,GENDER,NUMBER_OF_PRODUCTS,CUST_ACQUISITION_YEAR,NO_OF_UNIQUE_PRODUCTS,NO_OF_UNIQUE_PRODUCTS_GROUPED,EQUITIES_BALANCE,INITIAL_MORTGAGE_AMT,ADDRESS_CHANGES,HOUSEHOLD,CLIENTS_IN_HOUSEHOLD,AVERAGE_CREDIT_CARD_BALANCE,CUSTOMER_TYPE,HOME_BRANCH_CITY,HOME_BRANCH_STATE,SALESPERSON,CHURN,COUNT,BANKID
UX4246,0,0,No,65,479,4,0,1K,46,40-49,Female,1,2007,19,11 to 20,18000,300K+,1,3246,1,9000,Personal,New York NY,New York,UX14,no,1,K
UX4247,0,0,No,73,479,4,0,1K,69,60-69,Female,1,2008,43,41 to 50,9000,300K+,0,3247,1,3500,Personal,New York NY,New York,UX15,no,1,K
UX4248,22,7,No,79,483,4,1,1K,52,50-59,Male,1,2003,26,21 to 30,1000,300K+,0,3248,1,7500,Personal,New York NY,New York,UX13,yes,1,K
UX4249,4,0,No,67,425,4,0,1K,39,30-39,Male,2,2012,24,21 to 30,6000,300K+,2,3249,2,3000,Personal,New York NY,New York,UX12,no,1,K
UX4250,8,20,No,74,479,4,1,1K,49,40-49,Male,1,2011,37,31 to 40,9000,300K+,0,3250,1,9000,Personal,New York NY,New York,UX14,yes,1,K
UX4251,15,7,No,68,425,4,1,25K,55,50-59,Male,2,2007,15,11 to 20,7000,300K+,0,3251,1,7500,Personal,New York NY,New York,UX12,yes,1,K
UX4252,27,10,No,67,479,4,0,1K,46,40-49,Female,1,2003,6,1 to 10,2000,300K+,1,3252,1,11500,Personal,New York NY,New York,UX17,yes,1,K
UX4253,4,12,No,76,425,5,1,25K,38,30-39,Male,1,2010,14,11 to 20,37000,300K+,1,3253,1,16500,Personal,New York NY,New York,UX12,yes,1,K
UX4254,0,0,No,60,419,5,0,25K,46,40-49,Male,1,2009,32,31 to 40,3000,300K+,0,3254,1,9000,Personal,New York NY,New York,UX10,no,1,K
UX4255,14,18,No,70,479,5,0,10K,32,30-39,Male,2,2008,18,11 to 20,20000,300K+,1,3255,1,13500,Personal,New York NY,New York,UX8,yes,1,K
UX4256,0,0,No,67,479,4,0,1K,41,40-49,Female,1,2011,19,11 to 20,4000,300K+,2,3256,2,5500,Personal,New York NY,New York,UX14,no,1,K
UX4257,18,15,No,81,483,4,1,1K,35,30-39,Male,1,2012,11,11 to 20,10000,300K+,0,3257,1,5000,Personal,New York NY,New York,UX13,yes,1,K
UX4258,0,0,No,72,419,5,1,25K,36,30-39,Male,1,2011,4,1 to 10,20000,300K+,2,3258,2,6000,Personal,New York NY,New York,UX10,no,1,K
UX4259,0,22,No,84,483,3,0,1K,49,40-49,Female,1,2007,16,11 to 20,8000,300K+,1,3259,1,12000,Personal,New York NY,New York,UX13,yes,1,K
UX4260,79,158,No,103,419,2,0,1K,75,70-79,Female,1,2005,25,21 to 30,7000,300K+,0,3260,1,15000,Personal,New York NY,New York,UX17,yes,1,K
UX4261,130,127,No,70,483,3,1,1K,50,50-59,Female,2,2010,31,31 to 40,4000,300K+,0,3261,1,2000,Personal,New York NY,New York,UX8,yes,1,K
UX4262,0,0,No,60,425,3,1,1K,44,40-49,Male,1,2004,21,21 to 30,11000,300K+,3,3262,3,6000,Personal,New York NY,New York,UX12,no,1,K
UX4263,0,0,No,63,479,2,0,10K,40,40-49,Female,1,2009,0,0,19000,300K+,2,3263,2,1500,Personal,New York NY,New York,UX6,no,1,K
UX4264,0,0,No,69,479,4,0,1K,37,30-39,Male,1,2006,11,11 to 20,12000,300K+,3,3264,3,6500,Personal,New York NY,New York,UX11,no,1,K
UX4265,9,0,No,70,419,4,1,1K,29,20-29,Female,1,2006,7,1 to 10,8000,300K+,3,3265,3,3000,Personal,New York NY,New York,UX10,no,1,K
UX4266,0,0,No,68,479,3,1,1K,36,30-39,Female,3,2012,8,1 to 10,4000,300K+,1,3266,1,7500,Personal,New York NY,New York,UX11,no,1,K
UX4267,0,0,No,71,425,4,0,1K,61,60-69,Female,1,2003,22,21 to 30,8000,300K+,1,3267,1,3000,Personal,New York NY,New York,UX12,no,1,K
UX4268,15,0,No,72,479,3,1,1K,30,30-39,Female,2,2007,21,21 to 30,3000,300K+,1,3268,1,3000,Personal,New York NY,New York,UX17,no,1,K
UX4269,56,53,No,83,483,3,0,1K,37,30-39,Male,1,2006,21,21 to 30,7000,300K+,4,3269,4,6000,Personal,New York NY,New York,UX8,yes,1,K
UX4270,0,0,No,60,419,3,0,1K,32,30-39,Female,1,2003,12,11 to 20,6000,300K+,0,3270,1,13500,Personal,New York NY,New York,UX17,no,1,K
UX4271,122,106,No,76,479,3,0,1K,44,40-49,Female,2,2007,14,11 to 20,7000,300K+,2,3271,2,0,Personal,New York NY,New York,UX14,yes,1,K
UX4272,9,33,No,63,479,3,0,1K,32,30-39,Female,1,2006,23,21 to 30,9000,300K+,2,3272,2,3000,Personal,New York NY,New York,UX6,yes,1,K
UX4273,0,0,No,82,479,3,1,1K,45,40-49,Female,1,2006,22,21 to 30,3000,300K+,1,3273,1,15000,Personal,New York NY,New York,UX11,no,1,K
UX4274,,,Yes,,479,4,1,1K,59,50-59,Female,1,2004,11,11 to 20,1000,300K+,0,3274,1,3500,Personal,New York NY,New York,UX8,no,1,K
UX4275,,,Yes,,479,2,1,1K,66,60-69,Female,1,2010,17,11 to 20,2000,300K+,0,3275,1,6500,Personal,New York NY,New York,UX6,no,1,K
UX4276,0,0,No,69,479,4,1,1K,51,50-59,Male,1,2009,19,11 to 20,8000,150K - 300K,0,3276,1,5000,Personal,New York NY,New York,UX17,no,1,K
UX4277,0,0,No,65,479,4,0,1K,61,60-69,Male,1,2005,15,11 to 20,10000,150K - 300K,2,3277,2,5500,Personal,New York NY,New York,UX6,no,1,K
UX4278,14,13,No,74,479,4,1,1K,27,20-29,Male,1,2011,19,11 to 20,8000,150K - 300K,2,3278,2,0,Personal,New York NY,New York,UX13,yes,1,K
UX4279,0,0,No,72,425,3,0,1K,67,60-69,Female,1,2003,0,0,4000,150K - 300K,0,3279,1,0,Personal,New York NY,New York,UX12,no,1,K
UX4280,0,0,No,63,479,4,0,1K,23,20-29,Male,2,2009,34,31 to 40,3000,150K - 300K,0,3280,1,6000,Personal,New York NY,New York,UX14,no,1,K
UX1384,34,31,No,24,102,5,0,25K,27,20-29,Female,1,2009,10,11 to 20,3000,300K+,0,384,1,4500,Corporate,Dallas/Fort Worth TX,Texas,UX18,yes,1,K
UX1385,70,66,No,46,309,5,0,25K,46,40-49,Male,1,2008,0,0,3000,300K+,0,385,1,9500,Corporate,Dallas/Fort Worth TX,Texas,UX18,yes,1,K
UX1386,13,16,No,30,158,4,1,1K,58,50-59,Male,1,2011,17,11 to 20,10000,300K+,0,386,1,0,Corporate,Dallas/Fort Worth TX,Texas,UX17,yes,1,K
UX1387,0,0,No,26,102,5,1,25K,43,40-49,Male,1,2007,5,1 to 10,5000,300K+,2,387,2,2500,Corporate,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX1388,0,0,No,42,229,4,1,25K,32,30-39,Female,1,2005,6,1 to 10,21000,300K+,1,388,1,7000,Corporate,Dallas/Fort Worth TX,Texas,UX18,no,1,K
UX1389,59,51,No,57,354,5,0,10K,35,30-39,Female,1,2011,19,11 to 20,22000,300K+,1,389,1,4500,Corporate,Dallas/Fort Worth TX,Texas,UX12,yes,1,K
UX1390,0,0,No,73,354,4,1,1K,46,40-49,Female,1,2005,20,21 to 30,2000,300K+,1,390,1,7500,Corporate,Dallas/Fort Worth TX,Texas,UX12,no,1,K
UX1391,0,0,No,30,158,5,1,25K,69,60-69,Female,1,2005,22,21 to 30,1000,300K+,0,391,1,2000,Corporate,Dallas/Fort Worth TX,Texas,UX5,no,1,K
UX1392,0,0,No,30,102,4,1,1K,61,60-69,Female,2,2010,31,31 to 40,9000,300K+,0,392,1,3500,Corporate,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX1393,0,0,No,33,134,5,0,1K,44,40-49,Male,1,2006,45,41 to 50,7000,300K+,2,393,2,12000,Corporate,Killeen TX,Texas,UX13,no,1,K
UX1394,0,0,No,22,102,5,1,1K,52,50-59,Male,1,2008,32,31 to 40,10000,300K+,0,394,1,6500,Corporate,Tyler TX,Texas,UX21,no,1,K
UX1395,0,31,No,28,89,4,0,10K,56,50-59,Female,1,2004,16,11 to 20,6000,300K+,0,395,1,7000,Corporate,Waco TX,Texas,UX13,yes,1,K
UX1396,0,0,No,31,134,4,1,25K,53,50-59,Male,1,2006,14,11 to 20,1000,300K+,0,396,1,19000,Corporate,Dallas/Fort Worth TX,Texas,UX12,no,1,K
UX1397,3,5,No,29,140,4,1,1K,35,30-39,Male,1,2007,14,11 to 20,2000,300K+,3,397,3,0,Corporate,Longview TX,Texas,UX10,no,1,K
UX1398,0,0,No,21,113,4,1,1K,31,30-39,Female,1,2011,27,21 to 30,12000,300K+,3,398,3,6000,Corporate,Dallas/Fort Worth TX,Texas,UX11,no,1,K
UX1399,0,3,No,46,247,3,0,25K,35,30-39,Female,1,2004,0,0,10000,300K+,0,399,1,4000,Corporate,Houston TX,Texas,UX19,no,1,K
UX1400,0,1,No,34,158,3,1,25K,42,40-49,Female,2,2010,32,31 to 40,9000,300K+,0,400,1,1500,Corporate,Abilene TX,Texas,UX10,no,1,K
UX1401,0,0,No,41,134,5,1,10K,54,50-59,Female,1,2006,16,11 to 20,7000,300K+,0,401,1,6000,Corporate,Dallas/Fort Worth TX,Texas,UX9,no,1,K
UX1402,0,0,No,34,164,4,1,1K,38,30-39,Male,3,2005,31,31 to 40,2000,300K+,0,402,1,6000,Corporate,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX1403,0,0,No,28,134,5,1,25K,63,60-69,Male,2,2003,3,1 to 10,9000,300K+,1,403,1,11000,Corporate,Killeen TX,Texas,UX14,no,1,K
UX1404,0,4,No,22,89,4,0,1K,36,30-39,Male,1,2012,12,11 to 20,3000,300K+,0,404,1,6000,Corporate,Waco TX,Texas,UX18,no,1,K
UX1405,0,0,No,46,270,4,0,1K,37,30-39,Female,1,2007,4,1 to 10,15000,300K+,1,405,1,7500,Corporate,Dallas/Fort Worth TX,Texas,UX16,no,1,K
UX1406,0,0,No,41,164,5,1,25K,47,40-49,Female,1,2003,23,21 to 30,4000,300K+,0,406,1,4000,Corporate,Dallas/Fort Worth TX,Texas,UX12,no,1,K
UX1407,0,0,No,32,102,3,1,1K,19,0-19,Male,1,2008,15,11 to 20,2000,300K+,1,407,1,7500,Corporate,Dallas/Fort Worth TX,Texas,UX18,no,1,K
UX1408,48,55,No,53,309,2,1,1K,57,50-59,Male,1,2012,30,21 to 30,1000,300K+,0,408,1,1000,Corporate,Midland/Odessa TX,Texas,UX21,yes,1,K
UX1409,0,0,No,32,134,4,1,1K,16,0-19,Male,2,2009,19,11 to 20,10000,300K+,2,409,2,1500,Corporate,Dallas/Fort Worth TX,Texas,UX19,no,1,K
UX1410,0,0,No,30,164,3,0,25K,32,30-39,Male,1,2006,5,1 to 10,5000,300K+,0,410,1,7500,Corporate,College Station/Bryan TX,Texas,UX8,no,1,K
UX1411,0,0,No,35,164,2,0,1K,47,40-49,Male,1,2003,1,1 to 10,26000,300K+,1,411,1,5000,Corporate,Dallas/Fort Worth TX,Texas,UX12,no,1,K
UX1412,39,45,No,41,229,3,1,1K,50,50-59,Female,1,2004,17,11 to 20,7000,300K+,0,412,1,2000,Corporate,San Angelo TX,Texas,UX20,yes,1,K
UX1413,0,0,No,39,229,3,1,1K,32,30-39,Male,1,2003,14,11 to 20,15000,300K+,1,413,1,3000,Corporate,Dallas/Fort Worth TX,Texas,UX10,no,1,K
UX1414,1,0,No,29,140,4,0,1K,49,40-49,Female,0,2008,58,51 to 60,3000,300K+,0,414,1,3500,Corporate,Dallas/Fort Worth TX,Texas,UX18,no,1,K
UX1415,0,0,No,37,158,3,1,1K,67,60-69,Female,1,2005,12,11 to 20,1000,300K+,0,415,1,13500,Corporate,Dallas/Fort Worth TX,Texas,UX9,no,1,K
UX1416,0,0,No,21,102,2,0,1K,53,50-59,Female,1,2005,5,1 to 10,21000,300K+,2,416,2,8500,Corporate,Tyler TX,Texas,UX15,no,1,K
UX1417,0,2,No,34,158,4,1,25K,51,50-59,Female,1,2006,8,1 to 10,5000,300K+,0,417,1,11000,Corporate,Abilene TX,Texas,UX16,no,1,K
UX1418,0,0,No,36,229,3,0,1K,18,0-19,Female,3,2005,21,21 to 30,1000,300K+,2,418,2,3000,Corporate,Dallas/Fort Worth TX,Texas,UX18,no,1,K
UX1419,0,0,No,29,158,2,1,1K,32,30-39,Female,1,2003,15,11 to 20,6000,300K+,0,419,1,14000,Corporate,Abilene TX,Texas,UX12,no,1,K
UX1420,0,0,No,23,89,4,1,1K,16,0-19,Female,1,2003,17,11 to 20,6000,300K+,1,420,1,0,Corporate,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX1421,0,5,No,48,270,4,0,1K,48,40-49,Male,1,2007,8,1 to 10,2000,150K - 300K,0,421,1,6000,Corporate,Dallas/Fort Worth TX,Texas,UX16,no,1,K
UX1422,0,1,No,51,309,4,1,1K,21,20-29,Female,1,2008,0,0,7000,150K - 300K,0,422,1,6000,Corporate,Midland/Odessa TX,Texas,UX16,no,1,K
UX1423,88,85,No,36,140,3,0,1K,26,20-29,Male,1,2004,43,41 to 50,1000,150K - 300K,0,423,1,9000,Corporate,Dallas/Fort Worth TX,Texas,UX11,yes,1,K
UX1424,0,0,No,46,312,4,1,25K,51,50-59,Female,2,2009,25,21 to 30,6000,150K - 300K,2,424,2,6000,Corporate,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX1425,7,50,No,46,309,4,1,1K,42,40-49,Female,1,2004,19,11 to 20,1000,150K - 300K,0,425,1,8000,Corporate,Dallas/Fort Worth TX,Texas,UX14,yes,1,K
UX1426,0,0,No,58,270,4,1,1K,60,60-69,Female,2,2008,36,31 to 40,9000,150K - 300K,0,426,1,2000,Corporate,Beaumont/Port Arthur TX,Texas,UX9,no,1,K
UX1427,2,0,No,41,247,4,1,25K,43,40-49,Male,1,2009,12,11 to 20,25000,150K - 300K,1,427,1,10500,Corporate,Houston TX,Texas,UX19,no,1,K
UX1428,0,0,No,35,164,4,0,1K,56,50-59,Female,1,2004,27,21 to 30,5000,150K - 300K,0,428,1,7500,Corporate,Dallas/Fort Worth TX,Texas,UX18,no,1,K
UX1429,0,2,No,50,312,3,0,1K,39,30-39,Male,1,2006,11,11 to 20,23000,150K - 300K,3,429,3,7500,Corporate,Amarillo TX,Texas,UX13,no,1,K
UX1430,0,0,No,26,113,3,1,1K,15,0-19,Female,2,2004,23,21 to 30,4000,150K - 300K,1,430,1,3000,Corporate,Dallas/Fort Worth TX,Texas,UX7,no,1,K
UX1431,0,0,No,30,158,3,1,1K,16,0-19,Male,1,2006,22,21 to 30,5000,150K - 300K,2,431,2,2000,Corporate,Abilene TX,Texas,UX12,no,1,K
UX1432,6,16,No,50,309,2,1,1K,72,70-79,Female,1,2005,29,21 to 30,4000,Less than 150K,0,432,1,10500,Corporate,Dallas/Fort Worth TX,Texas,UX18,yes,1,K
UX1433,74,76,No,32,140,2,1,1K,66,60-69,Male,1,2004,29,21 to 30,9000,Less than 150K,0,433,1,8000,Corporate,Dallas/Fort Worth TX,Texas,UX18,yes,1,K
UX1434,0,0,No,22,102,2,1,1K,65,60-69,Female,2,2008,38,31 to 40,5000,Less than 150K,0,434,1,3500,Corporate,Tyler TX,Texas,UX12,no,1,K
UX1435,0,0,No,46,247,3,0,25K,46,40-49,Female,2,2004,28,21 to 30,5000,Less than 150K,0,435,1,18000,Corporate,Dallas/Fort Worth TX,Texas,UX7,no,1,K
UX1436,0,0,No,20,102,3,0,1K,58,50-59,Female,1,2006,48,41 to 50,1000,Less than 150K,0,436,1,7000,Corporate,Tyler TX,Texas,UX15,no,1,K
UX1437,24,23,No,33,158,2,0,10K,76,70-79,Female,1,2007,36,31 to 40,2000,Less than 150K,0,437,1,3000,Corporate,Abilene TX,Texas,UX19,yes,1,K
UX1438,80,71,No,32,134,2,1,1K,79,70-79,Female,1,2009,42,41 to 50,7000,Less than 150K,0,438,1,7900,Corporate,Dallas/Fort Worth TX,Texas,UX7,yes,1,K
UX1439,0,0,No,63,396,3,0,1K,27,20-29,Female,2,2005,39,31 to 40,7000,Less than 150K,2,439,2,2000,Corporate,Laredo TX,Texas,UX9,no,1,K
UX1693,0,0,No,29,164,5,0,10K,51,50-59,Male,1,2005,0,0,9000,300K+,2,693,2,1500,Personal,College Station/Bryan TX,Texas,UX21,no,1,K
UX1694,0,0,No,54,309,4,0,25K,37,30-39,Male,2,2007,20,11 to 20,13000,300K+,2,694,2,3000,Personal,Midland/Odessa TX,Texas,UX9,no,1,K
UX1695,0,0,No,28,164,4,1,1K,49,40-49,Male,2,2010,2,1 to 10,4000,300K+,3,695,3,7500,Personal,College Station/Bryan TX,Texas,UX17,no,1,K
UX1696,0,1,No,48,282,4,0,5K,58,50-59,Female,1,2004,0,0,6000,300K+,0,696,1,3000,Personal,Lubbock TX,Texas,UX7,no,1,K
UX1697,212,208,No,29,134,5,1,25K,29,20-29,Male,1,2012,21,21 to 30,1000,300K+,0,697,1,13500,Personal,Dallas/Fort Worth TX,Texas,UX12,yes,1,K
UX1698,0,0,No,17,89,4,0,5K,34,30-39,Male,2,2011,22,21 to 30,4000,300K+,0,698,1,11000,Personal,Waco TX,Texas,UX10,no,1,K
UX1699,0,0,No,37,102,4,0,25K,45,40-49,Male,2,2008,48,41 to 50,7000,300K+,0,699,1,0,Personal,Dallas/Fort Worth TX,Texas,UX16,no,1,K
UX1700,11,7,No,54,312,4,1,10K,43,40-49,Female,1,2008,4,1 to 10,6000,300K+,0,700,1,18000,Personal,Amarillo TX,Texas,UX21,yes,1,K
UX1701,33,35,No,33,158,3,1,1K,18,0-19,Male,1,2006,0,0,8000,300K+,1,701,1,19000,Personal,Abilene TX,Texas,UX19,yes,1,K
UX1702,8,8,No,25,113,5,0,25K,46,40-49,Male,1,2004,17,11 to 20,6000,300K+,0,702,1,15000,Personal,Wichita Falls TX,Texas,UX9,yes,1,K
UX1703,0,0,No,51,309,4,0,1K,61,60-69,Male,1,2004,40,41 to 50,5000,300K+,0,703,1,4000,Personal,Dallas/Fort Worth TX,Texas,UX16,no,1,K
UX1704,0,0,No,52,270,4,0,1K,18,0-19,Male,2,2008,20,11 to 20,1000,300K+,0,704,1,2000,Personal,Dallas/Fort Worth TX,Texas,UX16,no,1,K
UX1705,6,0,No,30,158,4,0,1K,24,20-29,Male,1,2009,3,1 to 10,8000,300K+,0,705,1,0,Personal,Abilene TX,Texas,UX16,no,1,K
UX1706,15,43,No,38,134,5,1,10K,50,50-59,Male,2,2009,40,31 to 40,6000,300K+,0,706,1,8500,Personal,Killeen TX,Texas,UX9,yes,1,K
UX1707,0,0,No,40,229,4,1,25K,55,50-59,Female,1,2003,4,1 to 10,3000,300K+,0,707,1,5000,Personal,San Angelo TX,Texas,UX16,no,1,K
UX1708,0,0,No,32,158,2,1,1K,44,40-49,Male,1,2008,17,11 to 20,1000,300K+,2,708,2,7000,Personal,Dallas/Fort Worth TX,Texas,UX17,no,1,K
UX1709,0,0,No,21,102,4,0,10K,50,50-59,Female,1,2007,12,11 to 20,36000,300K+,2,709,2,5000,Personal,Tyler TX,Texas,UX9,no,1,K
UX1710,0,0,No,24,113,4,1,1K,55,50-59,Male,2,2008,39,31 to 40,3000,300K+,0,710,1,1500,Personal,Wichita Falls TX,Texas,UX15,no,1,K
UX1711,0,0,No,28,134,2,0,1K,38,30-39,Male,1,2012,15,11 to 20,8000,300K+,2,711,2,9000,Personal,Killeen TX,Texas,UX11,no,1,K
UX1712,0,5,No,23,113,4,1,1K,44,40-49,Female,1,2003,16,11 to 20,1000,300K+,1,712,1,6000,Personal,Wichita Falls TX,Texas,UX20,no,1,K
UX1713,116,135,No,29,158,4,0,1K,40,40-49,Male,1,2010,9,1 to 10,13000,300K+,2,713,2,7500,Personal,Abilene TX,Texas,UX18,yes,1,K
UX1714,134,129,No,26,89,4,0,10K,36,30-39,Female,1,2009,0,1 to 10,12000,300K+,2,714,2,19400,Personal,Dallas/Fort Worth TX,Texas,UX6,yes,1,K
UX1715,0,0,No,32,89,4,0,1K,34,30-39,Female,0,2009,38,31 to 40,8000,300K+,0,715,1,5500,Personal,Dallas/Fort Worth TX,Texas,UX14,no,1,K
UX1716,0,0,No,18,89,3,0,1K,47,40-49,Male,1,2012,17,11 to 20,10000,300K+,0,716,1,3000,Personal,Waco TX,Texas,UX21,no,1,K
UX1717,0,0,No,18,89,4,1,25K,27,20-29,Female,2,2005,28,21 to 30,3000,300K+,0,717,1,7400,Personal,Waco TX,Texas,UX18,no,1,K
UX1718,31,47,No,36,134,4,1,25K,35,30-39,Male,1,2008,17,11 to 20,1000,300K+,1,718,1,3000,Personal,Killeen TX,Texas,UX18,yes,1,K
UX1719,78,73,No,30,134,3,0,1K,17,0-19,Female,2,2005,8,1 to 10,3000,300K+,2,719,2,7500,Personal,Dallas/Fort Worth TX,Texas,UX10,yes,1,K
UX1720,0,0,No,66,354,4,0,10K,44,40-49,Male,1,2004,20,21 to 30,13000,300K+,3,720,3,6500,Personal,Dallas/Fort Worth TX,Texas,UX17,no,1,K
UX1721,0,0,No,20,89,4,0,1K,47,40-49,Female,2,2009,33,31 to 40,30000,300K+,1,721,1,6000,Personal,Waco TX,Texas,UX13,no,1,K
UX1722,0,10,No,31,158,3,1,25K,41,40-49,Female,2,2003,9,1 to 10,7000,300K+,2,722,2,13500,Personal,Abilene TX,Texas,UX21,yes,1,K
UX1723,0,0,No,48,309,4,1,25K,48,40-49,Male,1,2010,8,1 to 10,22000,300K+,1,723,1,1500,Personal,Midland/Odessa TX,Texas,UX13,no,1,K
UX1724,0,0,No,55,354,4,1,1K,44,40-49,Female,2,2005,21,21 to 30,4000,300K+,1,724,1,3000,Personal,Corpus Christi TX,Texas,UX10,no,1,K
UX1725,5,4,No,43,282,4,1,1K,64,60-69,Female,1,2006,31,31 to 40,8000,300K+,0,725,1,0,Personal,Dallas/Fort Worth TX,Texas,UX10,no,1,K
UX1726,0,0,No,34,140,4,1,1K,50,50-59,Female,2,2008,10,11 to 20,15000,300K+,1,726,1,9000,Personal,Dallas/Fort Worth TX,Texas,UX18,no,1,K
UX1727,0,0,No,39,164,1,1,1K,45,40-49,Male,1,2003,24,21 to 30,3000,300K+,1,727,1,5000,Personal,Dallas/Fort Worth TX,Texas,UX9,no,1,K
UX1728,0,0,No,57,309,4,0,1K,56,50-59,Male,2,2011,4,1 to 10,19000,300K+,1,728,1,9000,Personal,Dallas/Fort Worth TX,Texas,UX9,no,1,K
UX1729,0,0,No,23,89,3,0,1K,36,30-39,Male,1,2008,13,11 to 20,7000,300K+,0,729,1,15000,Personal,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX1730,0,3,No,37,158,4,1,1K,64,60-69,Male,1,2004,29,21 to 30,10000,300K+,0,730,1,5500,Personal,Abilene TX,Texas,UX19,no,1,K
UX1731,0,0,No,50,309,3,1,1K,16,0-19,Male,2,2007,31,31 to 40,6000,300K+,1,731,1,6000,Personal,Dallas/Fort Worth TX,Texas,UX6,no,1,K
UX1732,63,60,No,36,164,4,0,1K,27,20-29,Female,2,2008,0,0,13000,300K+,1,732,1,5000,Personal,Dallas/Fort Worth TX,Texas,UX14,yes,1,K
UX1733,19,22,No,50,282,4,1,1K,42,40-49,Male,1,2010,20,11 to 20,1000,300K+,0,733,1,7000,Personal,Lubbock TX,Texas,UX12,yes,1,K
UX1734,3,0,No,27,164,3,0,1K,34,30-39,Female,2,2008,17,11 to 20,4000,300K+,2,734,2,7000,Personal,College Station/Bryan TX,Texas,UX13,no,1,K
UX1735,0,0,No,29,158,3,1,1K,41,40-49,Male,1,2007,1,1 to 10,29000,300K+,3,735,3,15000,Personal,Abilene TX,Texas,UX21,no,1,K
UX1736,0,0,No,53,354,4,0,1K,38,30-39,Male,1,2010,24,21 to 30,4000,300K+,1,736,1,10500,Personal,Corpus Christi TX,Texas,UX17,no,1,K
UX1737,0,44,No,26,89,4,1,1K,39,30-39,Female,2,2008,13,11 to 20,11000,300K+,1,737,1,10000,Personal,Dallas/Fort Worth TX,Texas,UX6,yes,1,K
UX1738,0,0,No,49,229,4,1,1K,33,30-39,Male,1,2010,52,51 to 60,9000,300K+,0,738,1,2000,Personal,San Angelo TX,Texas,UX16,no,1,K
UX1739,0,0,No,44,229,3,0,1K,56,50-59,Male,2,2009,12,11 to 20,7000,300K+,0,739,1,1500,Personal,Dallas/Fort Worth TX,Texas,UX10,no,1,K
UX1740,0,6,No,31,134,4,1,1K,46,40-49,Male,1,2003,20,21 to 30,11000,300K+,1,740,1,7000,Personal,Dallas/Fort Worth TX,Texas,UX14,yes,1,K
UX1741,66,57,No,30,158,5,1,25K,63,60-69,Male,1,2004,10,11 to 20,5000,300K+,0,741,1,9000,Personal,Abilene TX,Texas,UX21,yes,1,K
UX1742,11,7,No,73,482,5,1,25K,47,40-49,Female,2,2009,20,11 to 20,5000,300K+,2,742,2,3000,Personal,Brownsville TX,Texas,UX16,yes,1,K
UX1743,0,0,No,49,270,4,1,1K,32,30-39,Female,1,2008,19,11 to 20,2000,300K+,2,743,2,2000,Personal,Beaumont/Port Arthur TX,Texas,UX15,no,1,K
UX1744,0,0,No,33,158,4,0,1K,39,30-39,Male,2,2008,41,41 to 50,8000,300K+,2,744,2,6500,Personal,Abilene TX,Texas,UX10,no,1,K
UX1745,0,0,No,37,158,2,1,1K,50,50-59,Female,1,2003,22,21 to 30,8000,300K+,0,745,1,11500,Personal,Dallas/Fort Worth TX,Texas,UX7,no,1,K
UX1746,0,0,No,61,312,4,1,25K,36,30-39,Female,1,2005,13,11 to 20,14000,300K+,2,746,2,4000,Personal,Amarillo TX,Texas,UX13,no,1,K
UX1747,0,0,No,48,312,5,1,1K,52,50-59,Male,1,2012,25,21 to 30,7000,300K+,0,747,1,13500,Personal,Dallas/Fort Worth TX,Texas,UX10,no,1,K
UX1748,3,48,No,56,312,2,0,10K,72,70-79,Male,1,2006,7,1 to 10,9000,300K+,1,748,1,6500,Personal,Amarillo TX,Texas,UX17,yes,1,K
UX1749,6,7,No,32,102,3,0,1K,51,50-59,Female,1,2005,25,21 to 30,9000,300K+,0,749,1,3500,Personal,Dallas/Fort Worth TX,Texas,UX6,yes,1,K
UX1750,0,0,No,39,229,5,1,1K,58,50-59,Male,1,2011,24,21 to 30,9000,300K+,0,750,1,3000,Personal,Dallas/Fort Worth TX,Texas,UX13,no,1,K
UX1751,0,0,No,31,134,4,1,25K,52,50-59,Male,1,2003,44,41 to 50,3000,300K+,0,751,1,3000,Personal,Dallas/Fort Worth TX,Texas,UX12,no,1,K
UX1752,10,8,No,62,354,4,1,10K,49,40-49,Male,0,2006,9,1 to 10,12000,300K+,1,752,1,8800,Personal,Corpus Christi TX,Texas,UX8,yes,1,K
UX1753,61,66,No,45,164,4,0,1K,37,30-39,Male,1,2010,12,11 to 20,4000,300K+,0,753,1,2500,Personal,Dallas/Fort Worth TX,Texas,UX18,yes,1,K
UX1754,2,8,No,60,354,4,1,10K,47,40-49,Female,2,2009,5,1 to 10,3000,300K+,0,754,1,5000,Personal,Corpus Christi TX,Texas,UX15,yes,1,K
