CUSTOMER,NUMBER_OF_LATE_PAYMENTS,NUMBER_OF_CREDIT_APPLICATIONS,DECLARED_BANKRUPTCY_IN_PAST_7_YRS,AVERAGE_MONTHLY_FEE,CREDIT_SCORE,SATISFACTION,DEFAULT,AVERAGE_CASH_BALANCE,AGE,AGE_RANGE,GENDER,NUMBER_OF_PRODUCTS,CUST_ACQUISITION_YEAR,NO_OF_UNIQUE_PRODUCTS,NO_OF_UNIQUE_PRODUCTS_GROUPED,EQUITIES_BALANCE,INITIAL_MORTGAGE_AMT,ADDRESS_CHANGES,HOUSEHOLD_ID,CLIENTS_IN_HOUSEHOLD,AVERAGE_CREDIT_CARD_BALANCE,CUSTOMER_TYPE,HOME_BRANCH_CITY,HOME_BRANCH_STATE,SALESPERSON,CHURN,COUNT,BANKID
ID8402,0,0,No,73,522,4,0,5K,54,50-59,Male,1,2003,12,11 to 20,7000,300K+,0,7402,1,10500,Personal,Fayetteville AR,Arkansas,ID13,no,1,N
ID8403,5,0,No,69,522,5,1,1K,40,40-49,Male,2,2011,21,21 to 30,10000,300K+,1,7403,1,10500,Personal,Fayetteville AR,Arkansas,ID18,no,1,N
ID8404,0,0,No,82,552,4,1,1K,17,0-19,Female,1,2011,0,0,4000,300K+,1,7404,1,2000,Personal,Little Rock AR,Arkansas,ID21,no,1,N
ID8405,2,0,No,82,522,4,1,1K,57,50-59,Female,2,2010,25,21 to 30,6000,300K+,0,7405,1,900,Personal,Fayetteville AR,Arkansas,ID8,no,1,N
ID8406,9,0,No,77,522,4,0,10K,39,30-39,Female,1,2005,19,11 to 20,17000,300K+,2,7406,2,5500,Personal,Fayetteville AR,Arkansas,ID14,no,1,N
ID8407,15,51,No,81,522,4,0,1K,27,20-29,Female,1,2010,23,21 to 30,2000,300K+,0,7407,1,3000,Personal,Fayetteville AR,Arkansas,ID12,yes,1,N
ID8408,15,29,No,92,552,4,1,25K,26,20-29,Female,1,2009,36,31 to 40,3000,300K+,0,7408,1,6500,Personal,Little Rock AR,Arkansas,ID13,yes,1,N
ID8409,81,130,No,78,522,4,1,1K,53,50-59,Male,1,2009,0,0,7000,300K+,2,7409,2,89500,Personal,Fayetteville AR,Arkansas,ID17,yes,1,N
ID8410,34,38,No,99,552,4,0,1K,30,30-39,Male,1,2004,16,11 to 20,6000,300K+,2,7410,2,10000,Personal,Little Rock AR,Arkansas,ID8,yes,1,N
ID8411,60,55,No,80,522,4,1,25K,50,50-59,Male,1,2003,16,11 to 20,4000,300K+,0,7411,1,10000,Personal,Fayetteville AR,Arkansas,ID20,yes,1,N
ID8412,9,2,No,76,522,4,0,25K,29,20-29,Female,1,2009,6,1 to 10,19000,300K+,2,7412,2,8000,Personal,Fayetteville AR,Arkansas,ID8,no,1,N
ID8413,0,0,No,83,522,2,1,1K,29,20-29,Female,1,2004,17,11 to 20,28000,300K+,1,7413,1,7500,Personal,Fayetteville AR,Arkansas,ID8,no,1,N
ID8414,1,0,No,77,522,4,0,5K,36,30-39,Male,1,2010,10,1 to 10,15000,300K+,1,7414,1,9000,Personal,Fayetteville AR,Arkansas,ID13,no,1,N
ID8415,0,5,No,93,552,4,0,1K,54,50-59,Female,1,2009,39,31 to 40,10000,300K+,4,7415,4,0,Personal,Little Rock AR,Arkansas,ID13,no,1,N
ID8416,63,55,No,81,522,4,0,5K,37,30-39,Male,1,2003,21,21 to 30,9000,300K+,0,7416,1,9000,Personal,Fayetteville AR,Arkansas,ID10,yes,1,N
ID8417,11,52,No,94,522,3,0,1K,32,30-39,Female,1,2004,19,11 to 20,20000,300K+,3,7417,3,11000,Personal,Fayetteville AR,Arkansas,ID10,yes,1,N
ID8418,108,107,No,71,522,4,1,1K,43,40-49,Male,1,2003,14,11 to 20,5000,300K+,4,7418,4,7500,Personal,Fayetteville AR,Arkansas,ID18,yes,1,N
ID8419,10,37,No,86,552,4,0,5K,36,30-39,Female,1,2009,7,1 to 10,35000,300K+,4,7419,4,5500,Personal,Little Rock AR,Arkansas,ID8,yes,1,N
ID8420,123,162,No,74,522,2,1,1K,79,70-79,Male,1,2010,38,31 to 40,10000,300K+,0,7420,1,6000,Personal,Fayetteville AR,Arkansas,ID17,yes,1,N
ID8421,110,103,No,67,522,5,1,25K,44,40-49,Female,1,2008,8,1 to 10,21000,300K+,2,7421,2,1500,Personal,Fayetteville AR,Arkansas,ID17,yes,1,N
ID8422,0,0,No,73,522,2,0,1K,17,0-19,Male,2,2012,8,1 to 10,3000,300K+,1,7422,1,0,Personal,Fayetteville AR,Arkansas,ID19,no,1,N
ID8423,7,0,No,80,552,3,0,1K,62,60-69,Male,1,2004,18,11 to 20,10000,300K+,0,7423,1,12600,Personal,Little Rock AR,Arkansas,ID8,no,1,N
ID8424,0,34,No,77,522,3,1,1K,31,30-39,Female,1,2006,21,21 to 30,10000,300K+,2,7424,2,3000,Personal,Fayetteville AR,Arkansas,ID20,yes,1,N
ID8425,0,0,No,75,522,4,1,1K,22,20-29,Male,1,2010,4,1 to 10,9000,300K+,0,7425,1,8000,Personal,Fayetteville AR,Arkansas,ID20,no,1,N
ID8426,0,11,No,86,552,3,1,1K,24,20-29,Female,0,2009,65,61 to 70,27000,300K+,1,7426,1,0,Personal,Little Rock AR,Arkansas,ID12,yes,1,N
ID8427,,,Yes,,552,4,1,1K,17,0-19,Male,1,2004,3,1 to 10,10000,300K+,2,7427,2,1000,Personal,Little Rock AR,Arkansas,ID21,no,1,N
ID8428,4,27,No,72,522,3,1,1K,45,40-49,Female,1,2003,22,21 to 30,7000,300K+,0,7428,1,6500,Personal,Fayetteville AR,Arkansas,ID14,yes,1,N
ID8429,49,106,No,97,552,3,1,1K,32,30-39,Female,1,2009,14,11 to 20,8000,300K+,0,7429,1,6000,Personal,Little Rock AR,Arkansas,ID16,yes,1,N
ID8430,,,Yes,,552,3,0,1K,17,0-19,Male,1,2009,22,21 to 30,2000,300K+,2,7430,2,8000,Personal,Little Rock AR,Arkansas,ID21,no,1,N
ID8431,14,10,No,90,552,3,1,1K,25,20-29,Female,1,2005,15,11 to 20,45000,150K - 300K,3,7431,3,1000,Personal,Little Rock AR,Arkansas,ID16,yes,1,N
ID8432,36,28,No,71,522,3,1,1K,54,50-59,Male,1,2003,22,21 to 30,6000,150K - 300K,0,7432,1,15500,Personal,Fayetteville AR,Arkansas,ID18,yes,1,N
ID8433,23,13,No,77,522,3,1,1K,15,0-19,Male,2,2004,14,11 to 20,3000,150K - 300K,1,7433,1,6500,Personal,Fayetteville AR,Arkansas,ID12,yes,1,N
ID8434,83,71,No,70,522,3,1,1K,49,40-49,Female,2,2009,18,11 to 20,6000,150K - 300K,0,7434,1,1500,Personal,Fayetteville AR,Arkansas,ID18,yes,1,N
ID8435,35,29,No,74,522,4,1,25K,34,30-39,Male,1,2003,1,1 to 10,1000,Less than 150K,0,7435,1,6000,Personal,Fayetteville AR,Arkansas,ID20,yes,1,N
ID8436,0,7,No,93,552,2,0,1K,63,60-69,Male,1,2005,37,31 to 40,6000,Less than 150K,0,7436,1,15000,Personal,Little Rock AR,Arkansas,ID21,yes,1,N
ID8437,59,147,No,76,522,2,1,1K,69,60-69,Male,1,2007,36,31 to 40,5000,Less than 150K,0,7437,1,12000,Personal,Fayetteville AR,Arkansas,ID20,yes,1,N
ID8438,2,0,No,82,522,3,0,1K,59,50-59,Male,2,2003,52,51 to 60,1000,Less than 150K,0,7438,1,0,Personal,Fayetteville AR,Arkansas,ID14,no,1,N
ID8439,0,0,No,78,522,3,1,25K,43,40-49,Female,2,2012,13,11 to 20,37000,Less than 150K,2,7439,2,6000,Personal,Fayetteville AR,Arkansas,ID14,no,1,N
ID8440,92,97,No,77,522,2,0,1K,46,40-49,Female,2,2012,24,21 to 30,7000,Less than 150K,0,7440,1,14000,Personal,Fayetteville AR,Arkansas,ID20,yes,1,N
ID8441,26,70,No,79,522,2,1,1K,71,70-79,Male,1,2011,23,21 to 30,5000,Less than 150K,0,7441,1,12000,Personal,Fayetteville AR,Arkansas,ID14,yes,1,N
ID8442,37,41,No,91,522,2,0,1K,55,50-59,Male,1,2009,66,61 to 70,9000,Less than 150K,0,7442,1,2000,Personal,Fayetteville AR,Arkansas,ID8,yes,1,N
ID8443,0,0,No,86,522,3,1,1K,68,60-69,Female,1,2006,56,51 to 60,6000,Less than 150K,0,7443,1,3000,Personal,Fayetteville AR,Arkansas,ID10,no,1,N
ID8444,0,15,No,93,522,1,0,5K,41,40-49,Male,3,2003,0,0,2000,Less than 150K,2,7444,2,6000,Personal,Fayetteville AR,Arkansas,ID14,yes,1,N
ID8445,0,0,No,93,552,2,1,1K,41,40-49,Female,1,2004,18,11 to 20,3000,Less than 150K,2,7445,2,9000,Personal,Little Rock AR,Arkansas,ID8,no,1,N
ID8446,0,11,No,83,552,2,1,1K,76,70-79,Female,1,2004,22,21 to 30,5000,Less than 150K,0,7446,1,8500,Personal,Little Rock AR,Arkansas,ID7,yes,1,N
ID8447,0,0,No,71,522,2,0,1K,56,50-59,Female,2,2003,38,31 to 40,8000,Less than 150K,0,7447,1,0,Personal,Fayetteville AR,Arkansas,ID13,no,1,N
ID8448,0,3,No,75,522,3,1,1K,36,30-39,Female,2,2006,15,11 to 20,3000,Less than 150K,4,7448,4,6000,Personal,Fayetteville AR,Arkansas,ID20,no,1,N
ID8449,0,1,No,85,552,3,0,1K,54,50-59,Male,2,2003,45,41 to 50,10000,Less than 150K,0,7449,1,5000,Personal,Little Rock AR,Arkansas,ID21,no,1,N
ID8450,0,0,No,81,552,3,1,1K,20,20-29,Female,2,2012,25,21 to 30,3000,Less than 150K,2,7450,2,19500,Personal,Little Rock AR,Arkansas,ID21,no,1,N
ID8451,,,Yes,,522,2,1,1K,50,50-59,Male,1,2010,15,11 to 20,14000,Less than 150K,1,7451,1,18000,Personal,Fayetteville AR,Arkansas,ID10,no,1,N
ID8452,6,0,No,79,522,4,1,25K,78,70-79,Female,1,2009,27,21 to 30,9000,Less than 150K,0,7452,1,9500,Personal,Fayetteville AR,Arkansas,ID10,no,1,N
ID8453,20,15,No,84,522,2,1,10K,38,30-39,Female,1,2003,20,11 to 20,32000,Less than 150K,3,7453,3,6500,Personal,Fayetteville AR,Arkansas,ID14,yes,1,N
ID8454,,,Yes,,522,2,0,1K,79,70-79,Male,2,2003,14,11 to 20,2000,Less than 150K,0,7454,1,18500,Personal,Fayetteville AR,Arkansas,ID14,no,1,N
ID8455,0,0,No,78,552,5,0,25K,51,50-59,Female,1,2010,13,11 to 20,15000,300K+,2,7455,2,9000,Small Business,Little Rock AR,Arkansas,ID8,no,1,N
ID8456,15,3,No,83,552,4,1,25K,68,60-69,Female,1,2008,12,11 to 20,3000,300K+,0,7456,1,2000,Small Business,Little Rock AR,Arkansas,ID13,no,1,N
ID8457,12,0,No,74,522,4,0,1K,38,30-39,Female,1,2007,1,1 to 10,7000,300K+,0,7457,1,3000,Small Business,Fayetteville AR,Arkansas,ID14,no,1,N
ID8458,0,0,No,81,552,4,0,1K,47,40-49,Female,2,2010,26,21 to 30,10000,300K+,2,7458,2,2000,Small Business,Little Rock AR,Arkansas,ID16,no,1,N
ID8459,0,0,No,81,522,4,0,25K,56,50-59,Female,1,2005,12,11 to 20,5000,300K+,0,7459,1,11000,Small Business,Fayetteville AR,Arkansas,ID8,no,1,N
ID8460,0,0,No,78,522,4,1,1K,38,30-39,Female,1,2004,16,11 to 20,31000,150K - 300K,2,7460,2,6000,Small Business,Fayetteville AR,Arkansas,ID14,no,1,N
ID8461,36,38,No,85,552,3,1,1K,29,20-29,Female,1,2012,17,11 to 20,6000,150K - 300K,0,7461,1,6000,Small Business,Little Rock AR,Arkansas,ID12,yes,1,N
ID8462,,,Yes,,522,4,0,25K,69,60-69,Female,1,2012,2,1 to 10,3000,Less than 150K,0,7462,1,4500,Small Business,Fayetteville AR,Arkansas,ID8,no,1,N
ID8463,0,0,No,76,522,3,1,1K,67,60-69,Female,2,2008,33,31 to 40,6000,Less than 150K,0,7463,1,1000,Small Business,Fayetteville AR,Arkansas,ID8,no,1,N
ID8464,180,183,No,75,510,4,1,25K,52,50-59,Male,1,2011,4,1 to 10,6000,300K+,3,7464,3,12000,Corporate,Huntsville AL,Alabama,ID20,yes,1,N
ID8465,21,55,No,78,510,5,0,10K,40,40-49,Male,1,2003,12,11 to 20,10000,300K+,2,7465,2,18000,Personal,Huntsville AL,Alabama,ID20,yes,1,N
ID7000,0,0,No,113,690,3,1,1K,29,20-29,Male,1,2011,63,61 to 70,5000,300K+,1,6000,1,2500,Personal,Dallas/Fort Worth TX,Texas,ID6,no,1,N
ID7001,5,20,No,103,691,4,1,1K,52,50-59,Male,1,2005,29,21 to 30,5000,300K+,0,6001,1,3000,Personal,Dallas/Fort Worth TX,Texas,ID5,yes,1,N
ID7002,0,0,No,108,691,5,1,10K,34,30-39,Female,1,2007,28,21 to 30,9000,300K+,0,6002,1,13500,Personal,Dallas/Fort Worth TX,Texas,ID12,no,1,N
ID7003,0,0,No,100,691,3,1,1K,16,0-19,Male,1,2003,0,0,9000,300K+,2,6003,2,2000,Personal,Dallas/Fort Worth TX,Texas,ID12,no,1,N
ID7004,0,0,No,114,693,4,0,1K,32,30-39,Female,1,2003,0,0,33000,300K+,2,6004,2,9000,Personal,Dallas/Fort Worth TX,Texas,ID7,no,1,N
ID7005,10,10,No,109,691,5,0,10K,53,50-59,Female,1,2009,16,11 to 20,29000,300K+,1,6005,1,2500,Personal,Dallas/Fort Worth TX,Texas,ID12,yes,1,N
ID7006,12,3,No,100,630,5,0,10K,36,30-39,Male,1,2008,4,1 to 10,31000,300K+,2,6006,2,0,Personal,Dallas/Fort Worth TX,Texas,ID6,no,1,N
ID7007,0,0,No,103,672,4,1,1K,51,50-59,Male,1,2012,32,31 to 40,9000,300K+,0,6007,1,6000,Personal,Dallas/Fort Worth TX,Texas,ID12,no,1,N
ID7008,22,0,No,94,693,4,0,1K,59,50-59,Male,1,2010,30,31 to 40,4000,300K+,0,6008,1,3000,Personal,Dallas/Fort Worth TX,Texas,ID7,no,1,N
ID7009,29,22,No,102,691,4,1,25K,31,30-39,Male,1,2009,0,0,5000,300K+,0,6009,1,0,Personal,Dallas/Fort Worth TX,Texas,ID12,yes,1,N
ID7010,0,0,No,115,691,4,0,1K,46,40-49,Female,2,2004,19,11 to 20,7000,300K+,1,6010,1,9000,Personal,Dallas/Fort Worth TX,Texas,ID12,no,1,N
ID7011,1,136,No,121,672,4,0,1K,27,20-29,Male,2,2006,25,21 to 30,4000,300K+,0,6011,1,18000,Personal,Dallas/Fort Worth TX,Texas,ID7,yes,1,N
ID7012,0,2,No,103,672,2,0,10K,70,70-79,Male,1,2008,41,41 to 50,6000,300K+,0,6012,1,3000,Personal,Dallas/Fort Worth TX,Texas,ID12,no,1,N
ID7013,0,10,No,107,690,4,1,1K,47,40-49,Female,0,2005,5,1 to 10,3000,300K+,0,6013,1,3000,Personal,Dallas/Fort Worth TX,Texas,ID6,yes,1,N
ID7014,0,46,No,130,630,2,1,1K,30,30-39,Male,2,2010,22,21 to 30,8000,300K+,2,6014,2,5000,Personal,Dallas/Fort Worth TX,Texas,ID6,yes,1,N
ID7015,81,72,No,156,1236,2,1,1K,38,30-39,Male,1,2003,11,11 to 20,12000,300K+,2,6015,2,4500,Personal,El Paso TX,Texas,ID21,yes,1,N
ID7016,0,3,No,117,690,4,0,1K,51,50-59,Female,1,2003,10,1 to 10,4000,300K+,0,6016,1,5500,Personal,Dallas/Fort Worth TX,Texas,ID16,no,1,N
ID7017,0,17,No,124,672,3,1,25K,58,50-59,Female,2,2007,27,21 to 30,8000,300K+,0,6017,1,6000,Personal,Dallas/Fort Worth TX,Texas,ID7,yes,1,N
ID7018,1,0,No,90,672,3,1,25K,65,60-69,Female,1,2011,44,41 to 50,6000,300K+,0,6018,1,1500,Personal,Dallas/Fort Worth TX,Texas,ID12,no,1,N
ID7019,4,0,No,141,1041,3,1,1K,35,30-39,Male,1,2006,6,1 to 10,8000,300K+,1,6019,1,14000,Personal,San Antonio TX,Texas,ID10,no,1,N
ID7020,0,0,No,106,672,3,0,1K,48,40-49,Male,1,2004,13,11 to 20,2000,300K+,2,6020,2,6000,Personal,Dallas/Fort Worth TX,Texas,ID7,no,1,N
ID7021,188,209,No,117,690,3,1,1K,19,0-19,Male,1,2010,6,1 to 10,2000,300K+,0,6021,1,5000,Personal,Dallas/Fort Worth TX,Texas,ID16,yes,1,N
ID7022,1,0,No,107,691,3,0,1K,69,60-69,Female,1,2012,2,1 to 10,9000,300K+,1,6022,1,6000,Personal,Dallas/Fort Worth TX,Texas,ID12,no,1,N
ID7023,0,7,No,109,691,3,0,25K,56,50-59,Male,1,2007,8,1 to 10,9000,300K+,0,6023,1,9000,Personal,Dallas/Fort Worth TX,Texas,ID6,yes,1,N
ID7024,3,0,No,99,691,4,1,1K,31,30-39,Male,2,2009,6,1 to 10,2000,300K+,2,6024,2,6000,Personal,Dallas/Fort Worth TX,Texas,ID12,no,1,N
ID7025,6,23,No,118,630,3,1,10K,30,30-39,Female,1,2007,9,1 to 10,5000,300K+,0,6025,1,12500,Personal,Dallas/Fort Worth TX,Texas,ID16,yes,1,N
ID7026,0,0,No,99,690,2,1,1K,38,30-39,Female,1,2006,23,21 to 30,8000,300K+,2,6026,2,3000,Personal,Dallas/Fort Worth TX,Texas,ID6,no,1,N
ID7027,0,0,No,129,925,4,0,25K,59,50-59,Female,1,2005,23,21 to 30,3000,300K+,0,6027,1,16000,Personal,Houston TX,Texas,ID21,no,1,N
ID7028,0,0,No,108,672,4,1,25K,46,40-49,Female,1,2009,22,21 to 30,10000,300K+,2,6028,2,6000,Personal,Dallas/Fort Worth TX,Texas,ID7,no,1,N
ID7029,0,0,No,107,691,5,0,10K,49,40-49,Female,2,2012,4,1 to 10,1000,300K+,1,6029,1,6000,Personal,Dallas/Fort Worth TX,Texas,ID5,no,1,N
ID7030,3,4,No,101,630,2,0,1K,65,60-69,Male,0,2012,18,11 to 20,1000,300K+,0,6030,1,15000,Personal,Dallas/Fort Worth TX,Texas,ID16,no,1,N
ID7031,0,0,No,117,690,2,1,5K,62,60-69,Male,1,2010,28,21 to 30,2000,300K+,0,6031,1,10500,Personal,Dallas/Fort Worth TX,Texas,ID6,no,1,N
ID7032,0,1,No,96,630,3,0,10K,47,40-49,Male,1,2009,23,21 to 30,1000,300K+,3,6032,3,12000,Personal,Dallas/Fort Worth TX,Texas,ID6,no,1,N
ID7033,0,0,No,99,691,3,0,1K,24,20-29,Male,0,2005,16,11 to 20,4000,300K+,0,6033,1,6500,Personal,Dallas/Fort Worth TX,Texas,ID6,no,1,N
ID7034,77,68,No,100,690,3,1,10K,69,60-69,Male,1,2008,38,31 to 40,1000,300K+,0,6034,1,9000,Personal,Dallas/Fort Worth TX,Texas,ID6,yes,1,N
ID7035,0,22,No,125,693,3,1,1K,20,20-29,Male,1,2011,39,31 to 40,7000,300K+,0,6035,1,3500,Personal,Dallas/Fort Worth TX,Texas,ID7,yes,1,N
ID7036,,,Yes,,925,4,1,25K,38,30-39,Female,1,2003,2,1 to 10,5000,300K+,1,6036,1,4000,Personal,Houston TX,Texas,ID21,no,1,N
ID7037,294,283,No,126,925,3,1,25K,44,40-49,Male,1,2003,23,21 to 30,3000,300K+,1,6037,1,13500,Personal,Houston TX,Texas,ID13,yes,1,N
ID7038,0,14,No,149,1041,3,0,1K,39,30-39,Female,1,2004,6,1 to 10,16000,300K+,4,6038,4,12500,Personal,San Antonio TX,Texas,ID10,yes,1,N
ID7039,37,13,No,97,691,1,1,1K,73,70-79,Female,1,2011,16,11 to 20,3000,300K+,0,6039,1,5000,Personal,Dallas/Fort Worth TX,Texas,ID18,yes,1,N
ID7040,97,134,No,137,925,3,1,1K,51,50-59,Female,1,2003,51,51 to 60,3000,300K+,0,6040,1,0,Personal,Houston TX,Texas,ID21,yes,1,N
ID7041,0,0,No,121,691,4,1,1K,27,20-29,Male,2,2009,57,51 to 60,3000,300K+,0,6041,1,1500,Personal,Dallas/Fort Worth TX,Texas,ID5,no,1,N
ID7042,0,15,No,88,630,3,1,1K,34,30-39,Female,1,2004,37,31 to 40,10000,300K+,1,6042,1,2000,Personal,Dallas/Fort Worth TX,Texas,ID6,yes,1,N
ID7043,4,0,No,127,925,4,1,25K,27,20-29,Male,2,2004,8,1 to 10,9000,300K+,0,6043,1,7000,Personal,Houston TX,Texas,ID13,no,1,N
ID7044,0,0,No,111,690,3,0,1K,40,40-49,Male,2,2006,26,21 to 30,6000,300K+,3,6044,3,6000,Personal,Dallas/Fort Worth TX,Texas,ID6,no,1,N
ID7985,25,18,No,50,299,3,1,25K,55,50-59,Female,1,2005,40,31 to 40,9000,300K+,0,6985,1,1000,Personal,Des Moines IA,Iowa,ID13,yes,1,N
ID7986,7,4,No,50,299,4,1,1K,55,50-59,Male,0,2005,16,11 to 20,4000,300K+,0,6986,1,5000,Personal,Des Moines IA,Iowa,ID11,no,1,N
ID7987,0,4,No,54,299,4,0,1K,38,30-39,Male,1,2012,6,1 to 10,16000,300K+,4,6987,4,4600,Personal,Des Moines IA,Iowa,ID9,no,1,N
ID7988,0,0,No,47,234,5,1,25K,44,40-49,Male,1,2006,20,11 to 20,3000,300K+,0,6988,1,0,Personal,Waterloo IA,Iowa,ID19,no,1,N
ID7989,33,27,No,46,234,3,0,1K,57,50-59,Male,2,2005,21,21 to 30,5000,300K+,0,6989,1,5000,Personal,Waterloo IA,Iowa,ID15,yes,1,N
ID7990,12,8,No,35,196,4,1,1K,34,30-39,Male,1,2004,25,21 to 30,6000,300K+,2,6990,2,4500,Personal,Cedar Rapids/Iowa City IA,Iowa,ID14,yes,1,N
ID7991,0,0,No,72,436,3,0,5K,32,30-39,Female,2,2010,17,11 to 20,14000,300K+,3,6991,3,11000,Personal,Sioux City IA,Iowa,ID19,no,1,N
ID7992,0,0,No,35,196,3,0,25K,40,40-49,Female,1,2003,16,11 to 20,6000,300K+,2,6992,2,4000,Personal,Cedar Rapids/Iowa City IA,Iowa,ID12,no,1,N
ID7993,190,192,No,76,436,4,1,25K,30,30-39,Male,1,2007,16,11 to 20,8000,300K+,1,6993,1,11000,Personal,Sioux City IA,Iowa,ID19,yes,1,N
ID7994,45,51,No,52,299,3,1,1K,55,50-59,Female,1,2004,21,21 to 30,3000,300K+,0,6994,1,6000,Personal,Des Moines IA,Iowa,ID13,yes,1,N
ID7995,0,0,No,30,147,4,1,1K,34,30-39,Female,2,2012,5,1 to 10,7000,300K+,2,6995,2,7500,Personal,Dubuque IA,Iowa,ID21,no,1,N
ID7996,7,1,No,44,234,2,1,1K,18,0-19,Female,2,2005,29,21 to 30,3000,300K+,0,6996,1,1500,Personal,Waterloo IA,Iowa,ID15,no,1,N
ID7997,,,Yes,,234,3,0,1K,19,0-19,Male,2,2007,2,1 to 10,1000,300K+,2,6997,2,9000,Personal,Waterloo IA,Iowa,ID19,no,1,N
ID7998,0,0,No,80,436,4,1,1K,34,30-39,Female,1,2006,11,11 to 20,13000,300K+,2,6998,2,6000,Personal,Sioux City IA,Iowa,ID19,no,1,N
ID7999,109,110,No,52,299,3,0,1K,18,0-19,Female,1,2005,15,11 to 20,2000,300K+,1,6999,1,4500,Personal,Des Moines IA,Iowa,ID17,yes,1,N
ID8000,88,138,No,59,299,2,0,10K,52,50-59,Male,1,2003,8,1 to 10,7000,300K+,0,7000,1,15000,Personal,Des Moines IA,Iowa,ID13,yes,1,N
ID8001,,,Yes,,299,3,1,1K,47,40-49,Female,1,2004,36,31 to 40,4000,300K+,1,7001,1,4500,Personal,Des Moines IA,Iowa,ID11,no,1,N
ID8002,0,0,No,39,196,4,1,1K,22,20-29,Female,2,2010,15,11 to 20,7000,300K+,1,7002,1,4000,Personal,Cedar Rapids/Iowa City IA,Iowa,ID7,no,1,N
ID8003,0,0,No,36,196,3,1,10K,28,20-29,Female,2,2005,13,11 to 20,4000,300K+,0,7003,1,5000,Personal,Cedar Rapids/Iowa City IA,Iowa,ID16,no,1,N
ID8004,10,40,No,35,196,2,0,1K,52,50-59,Female,1,2009,47,41 to 50,6000,300K+,0,7004,1,9000,Personal,Cedar Rapids/Iowa City IA,Iowa,ID7,yes,1,N
ID8005,0,0,No,43,234,4,0,1K,20,20-29,Female,3,2007,38,31 to 40,2000,300K+,0,7005,1,0,Personal,Waterloo IA,Iowa,ID19,no,1,N
ID8006,0,0,No,46,234,4,0,25K,35,30-39,Female,1,2004,9,1 to 10,15000,150K - 300K,2,7006,2,3000,Personal,Waterloo IA,Iowa,ID19,no,1,N
ID8007,57,47,No,73,436,4,0,25K,64,60-69,Male,1,2011,18,11 to 20,2000,150K - 300K,0,7007,1,13500,Personal,Sioux City IA,Iowa,ID19,yes,1,N
ID8008,0,0,No,39,234,3,0,1K,16,0-19,Male,2,2005,26,21 to 30,2000,150K - 300K,1,7008,1,4000,Personal,Waterloo IA,Iowa,ID15,no,1,N
ID8009,0,2,No,59,299,4,1,10K,34,30-39,Female,1,2004,24,21 to 30,8000,150K - 300K,1,7009,1,18000,Personal,Des Moines IA,Iowa,ID17,no,1,N
ID8010,0,0,No,42,234,4,1,1K,76,70-79,Female,1,2003,36,31 to 40,7000,150K - 300K,0,7010,1,7000,Personal,Waterloo IA,Iowa,ID15,no,1,N
ID8011,20,26,No,52,299,3,0,10K,45,40-49,Male,1,2003,19,11 to 20,8000,150K - 300K,1,7011,1,6000,Personal,Des Moines IA,Iowa,ID17,yes,1,N
ID8012,2,0,No,50,299,4,0,1K,77,70-79,Female,1,2003,35,31 to 40,8000,150K - 300K,0,7012,1,20300,Personal,Des Moines IA,Iowa,ID17,no,1,N
ID8013,151,214,No,46,234,4,0,1K,48,40-49,Male,1,2005,10,11 to 20,2000,Less than 150K,0,7013,1,24000,Personal,Waterloo IA,Iowa,ID14,yes,1,N
ID8014,0,26,No,42,234,2,1,5K,46,40-49,Female,1,2006,25,21 to 30,6000,Less than 150K,3,7014,3,4500,Personal,Waterloo IA,Iowa,ID14,yes,1,N
ID8015,0,0,No,50,299,2,0,1K,58,50-59,Female,2,2004,9,1 to 10,6000,Less than 150K,0,7015,1,9000,Personal,Des Moines IA,Iowa,ID11,no,1,N
ID8016,0,9,No,41,196,1,0,1K,47,40-49,Female,1,2007,20,11 to 20,10000,Less than 150K,1,7016,1,6000,Personal,Cedar Rapids/Iowa City IA,Iowa,ID14,yes,1,N
ID8017,5,0,No,38,196,3,0,1K,52,50-59,Male,2,2009,38,31 to 40,7000,Less than 150K,0,7017,1,1000,Personal,Cedar Rapids/Iowa City IA,Iowa,ID14,no,1,N
ID8018,0,0,No,49,299,3,1,1K,20,20-29,Female,2,2012,34,31 to 40,6000,Less than 150K,4,7018,4,3000,Personal,Des Moines IA,Iowa,ID8,no,1,N
ID8019,42,37,No,56,299,2,0,1K,24,20-29,Female,2,2008,34,31 to 40,27000,Less than 150K,1,7019,1,4000,Personal,Des Moines IA,Iowa,ID13,yes,1,N
ID8020,0,0,No,54,299,2,0,1K,16,0-19,Female,1,2006,19,11 to 20,8000,Less than 150K,2,7020,2,6500,Personal,Des Moines IA,Iowa,ID21,no,1,N
ID8021,0,0,No,39,234,2,1,1K,73,70-79,Female,1,2003,47,41 to 50,8000,Less than 150K,1,7021,1,3000,Personal,Waterloo IA,Iowa,ID15,no,1,N
ID8022,91,92,No,46,299,2,1,10K,62,60-69,Male,1,2006,44,41 to 50,4000,Less than 150K,0,7022,1,15000,Personal,Des Moines IA,Iowa,ID13,yes,1,N
ID8023,0,6,No,69,436,2,0,1K,55,50-59,Female,2,2005,46,41 to 50,2000,Less than 150K,0,7023,1,0,Personal,Sioux City IA,Iowa,ID19,yes,1,N
